Month,Year,State Name,Mean
8,2022,Iowa,24.2
9,2022,Iowa,27.0
10,2022,Iowa,37.3
11,2022,Iowa,24.2
12,2022,Iowa,25.0
1,2023,Iowa,17.3
2,2023,Iowa,17.9
3,2023,Iowa,16.7
4,2023,Iowa,28.4
5,2023,Iowa,35.0
6,2023,Iowa,44.9
7,2023,Iowa,33.7
8,2023,Iowa,32.8
9,2023,Iowa,29.6
10,2023,Iowa,27.5
11,2023,Iowa,28.4
12,2023,Iowa,19.8
1,2024,Iowa,14.9
2,2024,Iowa,27.7
3,2024,Iowa,21.7
4,2024,Iowa,20.9
5,2024,Iowa,25.4
6,2024,Iowa,25.9
7,2024,Iowa,23.9
8,2024,Iowa,26.4
9,2024,Iowa,29.1
10,2024,Iowa,40.9
11,2024,Iowa,18.6
12,2024,Iowa,19.0
1,2025,Iowa,21.8
2,2025,Iowa,18.6
3,2025,Iowa,24.4
4,2025,Iowa,28.1
5,2025,Iowa,29.5
6,2025,Iowa,32.4
1,2020,Kansas,11.4
2,2020,Kansas,11.9
3,2020,Kansas,14.1
4,2020,Kansas,19.5
5,2020,Kansas,15.4
6,2020,Kansas,33.7
7,2020,Kansas,23.7
8,2020,Kansas,27.2
9,2020,Kansas,27.8
10,2020,Kansas,32.2
11,2020,Kansas,21.4
12,2020,Kansas,19.5
1,2021,Kansas,17.0
2,2021,Kansas,14.9
3,2021,Kansas,19.8
4,2021,Kansas,22.4
5,2021,Kansas,15.7
6,2021,Kansas,26.0
7,2021,Kansas,29.6
8,2021,Kansas,31.2
9,2021,Kansas,31.7
10,2021,Kansas,22.4
11,2021,Kansas,26.3
12,2021,Kansas,38.5
1,2022,Kansas,20.6
2,2022,Kansas,21.3
3,2022,Kansas,22.1
4,2022,Kansas,33.9
5,2022,Kansas,23.9
6,2022,Kansas,35.0
7,2022,Kansas,27.5
8,2022,Kansas,27.5
9,2022,Kansas,28.1
10,2022,Kansas,36.3
11,2022,Kansas,18.5
12,2022,Kansas,24.8
1,2023,Kansas,16.3
2,2023,Kansas,19.9
3,2023,Kansas,19.9
4,2023,Kansas,29.1
5,2023,Kansas,25.2
6,2023,Kansas,26.1
7,2023,Kansas,27.9
8,2023,Kansas,32.2
9,2023,Kansas,37.6
10,2023,Kansas,26.1
11,2023,Kansas,24.0
12,2023,Kansas,12.6
1,2024,Kansas,16.0
2,2024,Kansas,19.0
3,2024,Kansas,24.7
4,2024,Kansas,31.3
5,2024,Kansas,19.1
6,2024,Kansas,24.0
7,2024,Kansas,29.1
8,2024,Kansas,26.0
9,2024,Kansas,28.9
10,2024,Kansas,47.5
11,2024,Kansas,12.3
12,2024,Kansas,20.6
1,2025,Kansas,14.3
2,2025,Kansas,16.9
3,2025,Kansas,37.3
1,2020,Kentucky,13.3
2,2020,Kentucky,11.6
3,2020,Kentucky,13.7
4,2020,Kentucky,15.1
5,2020,Kentucky,14.2
6,2020,Kentucky,20.9
7,2020,Kentucky,18.4
8,2020,Kentucky,17.1
9,2020,Kentucky,17.9
10,2020,Kentucky,14.3
11,2020,Kentucky,18.2
12,2020,Kentucky,17.8
1,2021,Kentucky,13.6
2,2021,Kentucky,16.9
3,2021,Kentucky,17.7
4,2021,Kentucky,18.4
5,2021,Kentucky,17.5
6,2021,Kentucky,17.0
7,2021,Kentucky,24.0
8,2021,Kentucky,20.2
9,2021,Kentucky,17.6
10,2021,Kentucky,15.1
11,2021,Kentucky,15.9
12,2021,Kentucky,16.1
1,2022,Kentucky,15.7
2,2022,Kentucky,16.3
3,2022,Kentucky,16.6
4,2022,Kentucky,16.5
5,2022,Kentucky,17.4
6,2022,Kentucky,22.0
7,2022,Kentucky,18.9
8,2022,Kentucky,17.2
9,2022,Kentucky,16.9
10,2022,Kentucky,20.5
11,2022,Kentucky,17.7
12,2022,Kentucky,14.2
1,2023,Kentucky,13.6
2,2023,Kentucky,16.4
3,2023,Kentucky,15.3
4,2023,Kentucky,18.0
5,2023,Kentucky,20.6
6,2023,Kentucky,35.5
7,2023,Kentucky,23.3
8,2023,Kentucky,20.9
9,2023,Kentucky,18.5
10,2023,Kentucky,17.0
11,2023,Kentucky,19.4
12,2023,Kentucky,14.4
1,2024,Kentucky,10.0
2,2024,Kentucky,16.6
3,2024,Kentucky,13.4
4,2024,Kentucky,14.7
5,2024,Kentucky,14.9
6,2024,Kentucky,18.3
7,2024,Kentucky,17.5
8,2024,Kentucky,20.5
9,2024,Kentucky,14.5
10,2024,Kentucky,23.6
11,2024,Kentucky,12.0
12,2024,Kentucky,12.8
1,2025,Kentucky,13.6
2,2025,Kentucky,12.9
3,2025,Kentucky,20.0
1,2020,Louisiana,11.8
2,2020,Louisiana,12.1
3,2020,Louisiana,17.9
4,2020,Louisiana,17.0
5,2020,Louisiana,14.6
6,2020,Louisiana,20.6
7,2020,Louisiana,23.6
8,2020,Louisiana,17.8
9,2020,Louisiana,18.4
10,2020,Louisiana,18.9
11,2020,Louisiana,16.8
12,2020,Louisiana,13.6
1,2021,Louisiana,16.7
2,2021,Louisiana,12.9
3,2021,Louisiana,17.8
4,2021,Louisiana,16.6
5,2021,Louisiana,15.2
6,2021,Louisiana,14.3
7,2021,Louisiana,19.0
8,2021,Louisiana,21.0
9,2021,Louisiana,16.7
10,2021,Louisiana,16.2
11,2021,Louisiana,17.5
12,2021,Louisiana,15.8
1,2022,Louisiana,14.2
2,2022,Louisiana,15.6
3,2022,Louisiana,18.7
4,2022,Louisiana,21.9
5,2022,Louisiana,19.4
6,2022,Louisiana,27.4
7,2022,Louisiana,17.7
8,2022,Louisiana,15.5
9,2022,Louisiana,20.7
10,2022,Louisiana,22.3
11,2022,Louisiana,16.3
12,2022,Louisiana,14.7
1,2023,Louisiana,16.0
2,2023,Louisiana,18.0
3,2023,Louisiana,19.8
4,2023,Louisiana,17.2
5,2023,Louisiana,20.8
6,2023,Louisiana,21.3
7,2023,Louisiana,26.7
8,2023,Louisiana,25.3
9,2023,Louisiana,19.2
10,2023,Louisiana,21.1
11,2023,Louisiana,16.0
12,2023,Louisiana,16.3
1,2024,Louisiana,14.2
2,2024,Louisiana,17.6
3,2024,Louisiana,15.3
4,2024,Louisiana,20.1
5,2024,Louisiana,20.8
6,2024,Louisiana,19.1
7,2024,Louisiana,23.5
8,2024,Louisiana,25.4
9,2024,Louisiana,17.1
10,2024,Louisiana,24.2
11,2024,Louisiana,14.6
12,2024,Louisiana,14.3
1,2025,Louisiana,12.2
2,2025,Louisiana,13.2
3,2025,Louisiana,22.6
4,2025,Louisiana,19.7
5,2025,Louisiana,14.2
6,2025,Louisiana,20.4
1,2020,Maine,13.9
2,2020,Maine,19.2
3,2020,Maine,18.1
4,2020,Maine,15.7
5,2020,Maine,13.3
6,2020,Maine,13.0
7,2020,Maine,11.0
8,2020,Maine,10.1
9,2020,Maine,9.3
10,2020,Maine,8.1
11,2020,Maine,10.5
12,2020,Maine,11.7
1,2021,Maine,11.0
2,2021,Maine,14.2
3,2021,Maine,23.0
4,2021,Maine,15.1
5,2021,Maine,14.8
6,2021,Maine,15.0
7,2021,Maine,11.8
8,2021,Maine,15.4
9,2021,Maine,9.2
10,2021,Maine,11.7
11,2021,Maine,12.6
12,2021,Maine,8.0
1,2022,Maine,11.1
2,2022,Maine,13.3
3,2022,Maine,11.1
4,2022,Maine,16.6
5,2022,Maine,13.3
6,2022,Maine,9.9
7,2022,Maine,10.9
8,2022,Maine,10.5
9,2022,Maine,9.7
10,2022,Maine,10.9
11,2022,Maine,10.0
12,2022,Maine,8.9
1,2023,Maine,7.2
2,2023,Maine,13.6
3,2023,Maine,18.5
4,2023,Maine,19.5
5,2023,Maine,15.6
6,2023,Maine,15.4
7,2023,Maine,18.0
8,2023,Maine,13.6
9,2023,Maine,17.4
10,2023,Maine,12.5
11,2023,Maine,11.6
12,2023,Maine,13.9
1,2024,Maine,12.4
2,2024,Maine,15.5
3,2024,Maine,12.2
4,2024,Maine,15.4
5,2024,Maine,12.5
6,2024,Maine,12.5
7,2024,Maine,13.1
8,2024,Maine,14.6
9,2024,Maine,10.7
10,2024,Maine,8.9
11,2024,Maine,6.9
12,2024,Maine,10.7
1,2025,Maine,14.4
2,2025,Maine,15.7
3,2025,Maine,13.6
4,2025,Maine,9.9
5,2025,Maine,8.4
6,2025,Maine,15.5
1,2020,Maryland,7.8
2,2020,Maryland,7.9
3,2020,Maryland,7.7
4,2020,Maryland,6.6
5,2020,Maryland,10.8
6,2020,Maryland,10.3
7,2020,Maryland,13.7
8,2020,Maryland,12.6
9,2020,Maryland,12.4
10,2020,Maryland,9.3
11,2020,Maryland,9.3
12,2020,Maryland,9.2
1,2021,Maryland,7.5
2,2021,Maryland,10.3
3,2021,Maryland,12.7
4,2021,Maryland,11.4
5,2021,Maryland,9.9
6,2021,Maryland,11.0
7,2021,Maryland,15.0
8,2021,Maryland,12.0
9,2021,Maryland,11.9
10,2021,Maryland,7.1
11,2021,Maryland,9.6
12,2021,Maryland,10.4
1,2022,Maryland,7.3
2,2022,Maryland,8.1
3,2022,Maryland,9.4
4,2022,Maryland,8.9
5,2022,Maryland,10.2
6,2022,Maryland,12.0
7,2022,Maryland,14.4
8,2022,Maryland,10.6
9,2022,Maryland,9.2
10,2022,Maryland,7.5
11,2022,Maryland,7.8
12,2022,Maryland,8.5
1,2023,Maryland,7.0
2,2023,Maryland,8.7
3,2023,Maryland,6.8
4,2023,Maryland,10.4
5,2023,Maryland,14.2
6,2023,Maryland,28.0
7,2023,Maryland,17.9
8,2023,Maryland,11.6
9,2023,Maryland,10.6
10,2023,Maryland,9.0
11,2023,Maryland,7.9
12,2023,Maryland,10.4
1,2024,Maryland,9.3
2,2024,Maryland,9.5
3,2024,Maryland,6.9
4,2024,Maryland,10.2
5,2024,Maryland,9.7
6,2024,Maryland,12.9
7,2024,Maryland,13.3
8,2024,Maryland,14.7
9,2024,Maryland,8.5
10,2024,Maryland,10.5
11,2024,Maryland,8.1
12,2024,Maryland,8.6
1,2025,Maryland,9.1
2,2025,Maryland,8.5
3,2025,Maryland,8.1
4,2025,Maryland,12.0
5,2025,Maryland,10.6
6,2025,Maryland,14.8
1,2020,Massachusetts,11.7
2,2020,Massachusetts,7.4
3,2020,Massachusetts,10.0
4,2020,Massachusetts,8.4
5,2020,Massachusetts,11.7
6,2020,Massachusetts,13.2
7,2020,Massachusetts,14.5
8,2020,Massachusetts,14.3
9,2020,Massachusetts,13.8
10,2020,Massachusetts,11.7
11,2020,Massachusetts,10.8
12,2020,Massachusetts,11.0
1,2021,Massachusetts,11.1
2,2021,Massachusetts,11.7
3,2021,Massachusetts,14.6
4,2021,Massachusetts,12.2
5,2021,Massachusetts,16.8
6,2021,Massachusetts,17.7
7,2021,Massachusetts,16.8
8,2021,Massachusetts,17.8
9,2021,Massachusetts,14.6
10,2021,Massachusetts,11.1
11,2021,Massachusetts,12.6
12,2021,Massachusetts,11.7
1,2022,Massachusetts,18.8
2,2022,Massachusetts,18.8
3,2022,Massachusetts,14.1
4,2022,Massachusetts,8.1
5,2022,Massachusetts,10.9
6,2022,Massachusetts,13.4
7,2022,Massachusetts,12.8
8,2022,Massachusetts,10.9
9,2022,Massachusetts,8.1
10,2022,Massachusetts,9.0
11,2022,Massachusetts,9.0
12,2022,Massachusetts,8.9
1,2023,Massachusetts,11.0
2,2023,Massachusetts,10.2
3,2023,Massachusetts,12.5
4,2023,Massachusetts,14.5
5,2023,Massachusetts,14.5
6,2023,Massachusetts,19.0
7,2023,Massachusetts,19.2
8,2023,Massachusetts,12.7
9,2023,Massachusetts,14.8
10,2023,Massachusetts,11.6
11,2023,Massachusetts,8.8
12,2023,Massachusetts,9.0
1,2024,Massachusetts,12.9
2,2024,Massachusetts,11.3
3,2024,Massachusetts,7.2
4,2024,Massachusetts,8.7
5,2024,Massachusetts,10.1
6,2024,Massachusetts,12.5
7,2024,Massachusetts,14.1
8,2024,Massachusetts,15.1
9,2024,Massachusetts,11.1
10,2024,Massachusetts,10.4
11,2024,Massachusetts,6.9
12,2024,Massachusetts,9.9
1,2025,Massachusetts,13.9
2,2025,Massachusetts,11.5
3,2025,Massachusetts,8.7
4,2025,Massachusetts,9.4
1,2020,Michigan,13.3
2,2020,Michigan,19.0
3,2020,Michigan,15.6
4,2020,Michigan,13.2
5,2020,Michigan,16.7
6,2020,Michigan,26.5
7,2020,Michigan,24.4
8,2020,Michigan,19.3
9,2020,Michigan,20.2
10,2020,Michigan,16.3
11,2020,Michigan,16.6
12,2020,Michigan,16.1
1,2021,Michigan,15.8
2,2021,Michigan,20.0
3,2021,Michigan,23.6
4,2021,Michigan,22.6
5,2021,Michigan,22.7
6,2021,Michigan,21.3
7,2021,Michigan,22.3
8,2021,Michigan,22.4
9,2021,Michigan,19.4
10,2021,Michigan,17.2
11,2021,Michigan,17.4
12,2021,Michigan,17.8
1,2022,Michigan,21.3
2,2022,Michigan,17.7
3,2022,Michigan,20.1
4,2022,Michigan,16.7
5,2022,Michigan,21.1
6,2022,Michigan,26.2
7,2022,Michigan,21.4
8,2022,Michigan,17.6
9,2022,Michigan,19.0
10,2022,Michigan,23.9
11,2022,Michigan,22.9
12,2022,Michigan,18.0
1,2023,Michigan,17.7
2,2023,Michigan,18.2
3,2023,Michigan,16.2
4,2023,Michigan,21.6
5,2023,Michigan,27.2
6,2023,Michigan,49.8
7,2023,Michigan,25.6
8,2023,Michigan,21.4
9,2023,Michigan,18.2
10,2023,Michigan,15.1
11,2023,Michigan,19.8
12,2023,Michigan,17.1
1,2024,Michigan,14.9
2,2024,Michigan,20.8
3,2024,Michigan,14.7
4,2024,Michigan,13.5
5,2024,Michigan,17.8
6,2024,Michigan,17.1
7,2024,Michigan,17.4
8,2024,Michigan,18.2
9,2024,Michigan,17.8
10,2024,Michigan,22.4
11,2024,Michigan,11.0
12,2024,Michigan,14.4
1,2025,Michigan,14.8
2,2025,Michigan,16.2
3,2025,Michigan,17.8
1,2020,Minnesota,15.6
2,2020,Minnesota,21.0
3,2020,Minnesota,17.7
4,2020,Minnesota,19.2
5,2020,Minnesota,18.6
6,2020,Minnesota,27.3
7,2020,Minnesota,23.8
8,2020,Minnesota,24.3
9,2020,Minnesota,22.2
10,2020,Minnesota,21.4
11,2020,Minnesota,24.6
12,2020,Minnesota,20.4
1,2021,Minnesota,16.7
2,2021,Minnesota,19.9
3,2021,Minnesota,23.1
4,2021,Minnesota,19.4
5,2021,Minnesota,18.8
6,2021,Minnesota,25.1
7,2021,Minnesota,35.9
8,2021,Minnesota,28.0
9,2021,Minnesota,24.0
10,2021,Minnesota,19.0
11,2021,Minnesota,21.4
12,2021,Minnesota,19.2
1,2022,Minnesota,17.5
2,2022,Minnesota,19.0
3,2022,Minnesota,13.8
4,2022,Minnesota,11.4
5,2022,Minnesota,18.9
6,2022,Minnesota,26.4
7,2022,Minnesota,19.6
8,2022,Minnesota,18.4
9,2022,Minnesota,25.7
10,2022,Minnesota,31.4
11,2022,Minnesota,18.9
12,2022,Minnesota,11.7
1,2023,Minnesota,14.5
2,2023,Minnesota,15.1
3,2023,Minnesota,13.0
4,2023,Minnesota,19.6
5,2023,Minnesota,27.5
6,2023,Minnesota,36.6
7,2023,Minnesota,24.2
8,2023,Minnesota,27.8
9,2023,Minnesota,23.4
10,2023,Minnesota,19.2
11,2023,Minnesota,24.8
12,2023,Minnesota,18.3
1,2024,Minnesota,15.3
2,2024,Minnesota,15.3
3,2024,Minnesota,15.7
4,2024,Minnesota,13.4
5,2024,Minnesota,18.7
6,2024,Minnesota,15.3
7,2024,Minnesota,21.0
8,2024,Minnesota,18.9
9,2024,Minnesota,28.7
10,2024,Minnesota,39.7
11,2024,Minnesota,10.1
12,2024,Minnesota,13.7
1,2025,Minnesota,13.7
2,2025,Minnesota,16.7
3,2025,Minnesota,15.7
1,2020,Mississippi,14.0
2,2020,Mississippi,10.7
3,2020,Mississippi,18.3
4,2020,Mississippi,17.6
5,2020,Mississippi,16.6
6,2020,Mississippi,26.4
7,2020,Mississippi,23.6
8,2020,Mississippi,20.3
9,2020,Mississippi,22.7
10,2020,Mississippi,20.0
11,2020,Mississippi,22.0
12,2020,Mississippi,18.0
1,2021,Mississippi,17.0
2,2021,Mississippi,16.3
3,2021,Mississippi,19.5
4,2021,Mississippi,19.9
5,2021,Mississippi,18.3
6,2021,Mississippi,17.3
7,2021,Mississippi,23.7
8,2021,Mississippi,24.2
9,2021,Mississippi,19.0
10,2021,Mississippi,19.2
11,2021,Mississippi,20.5
12,2021,Mississippi,19.3
1,2022,Mississippi,14.5
2,2022,Mississippi,20.1
3,2022,Mississippi,18.6
4,2022,Mississippi,18.0
5,2022,Mississippi,20.1
6,2022,Mississippi,30.7
7,2022,Mississippi,18.2
8,2022,Mississippi,14.7
9,2022,Mississippi,22.4
10,2022,Mississippi,24.0
11,2022,Mississippi,17.4
12,2022,Mississippi,16.4
1,2023,Mississippi,14.5
2,2023,Mississippi,19.2
3,2023,Mississippi,21.4
4,2023,Mississippi,17.8
5,2023,Mississippi,23.2
6,2023,Mississippi,22.0
7,2023,Mississippi,26.5
8,2023,Mississippi,28.3
9,2023,Mississippi,19.7
10,2023,Mississippi,23.0
11,2023,Mississippi,19.3
12,2023,Mississippi,15.0
1,2024,Mississippi,11.0
2,2024,Mississippi,15.3
3,2024,Mississippi,12.7
4,2024,Mississippi,16.3
5,2024,Mississippi,17.2
6,2024,Mississippi,16.3
7,2024,Mississippi,20.0
8,2024,Mississippi,26.3
9,2024,Mississippi,15.0
10,2024,Mississippi,29.0
11,2024,Mississippi,14.4
12,2024,Mississippi,15.5
1,2025,Mississippi,14.3
2,2025,Mississippi,15.1
3,2025,Mississippi,22.3
4,2025,Mississippi,19.1
5,2025,Mississippi,15.1
1,2020,Missouri,14.8
2,2020,Missouri,17.5
3,2020,Missouri,18.9
4,2020,Missouri,21.2
5,2020,Missouri,15.7
6,2020,Missouri,28.7
7,2020,Missouri,22.9
8,2020,Missouri,24.5
9,2020,Missouri,26.0
10,2020,Missouri,28.2
11,2020,Missouri,23.3
12,2020,Missouri,25.5
1,2021,Missouri,17.3
2,2021,Missouri,16.5
3,2021,Missouri,24.9
4,2021,Missouri,23.7
5,2021,Missouri,19.2
6,2021,Missouri,26.1
7,2021,Missouri,29.0
8,2021,Missouri,28.4
9,2021,Missouri,27.2
10,2021,Missouri,21.5
11,2021,Missouri,25.3
12,2021,Missouri,29.6
1,2022,Missouri,21.9
2,2022,Missouri,25.0
3,2022,Missouri,23.1
4,2022,Missouri,21.9
5,2022,Missouri,22.0
6,2022,Missouri,34.2
7,2022,Missouri,28.0
8,2022,Missouri,25.1
9,2022,Missouri,27.6
10,2022,Missouri,33.0
11,2022,Missouri,21.5
12,2022,Missouri,18.4
1,2023,Missouri,17.5
2,2023,Missouri,21.8
3,2023,Missouri,18.3
4,2023,Missouri,26.3
5,2023,Missouri,28.5
6,2023,Missouri,34.4
7,2023,Missouri,28.1
8,2023,Missouri,26.1
9,2023,Missouri,28.3
10,2023,Missouri,24.5
11,2023,Missouri,27.6
12,2023,Missouri,15.8
1,2024,Missouri,14.5
2,2024,Missouri,30.5
3,2024,Missouri,24.8
4,2024,Missouri,23.5
5,2024,Missouri,21.0
6,2024,Missouri,25.0
7,2024,Missouri,26.8
8,2024,Missouri,27.4
9,2024,Missouri,24.3
10,2024,Missouri,40.9
11,2024,Missouri,15.0
12,2024,Missouri,19.2
1,2025,Missouri,19.5
2,2025,Missouri,19.8
3,2025,Missouri,45.1
1,2020,Montana,10.3
2,2020,Montana,13.6
3,2020,Montana,14.9
4,2020,Montana,12.8
5,2020,Montana,9.9
6,2020,Montana,13.0
7,2020,Montana,20.2
8,2020,Montana,27.6
9,2020,Montana,41.7
10,2020,Montana,19.8
11,2020,Montana,18.4
12,2020,Montana,13.9
1,2021,Montana,14.8
2,2021,Montana,10.5
3,2021,Montana,20.2
4,2021,Montana,16.9
5,2021,Montana,13.3
6,2021,Montana,19.4
7,2021,Montana,40.0
8,2021,Montana,36.4
9,2021,Montana,27.6
10,2021,Montana,18.0
11,2021,Montana,16.7
12,2021,Montana,10.6
1,2022,Montana,12.4
2,2022,Montana,12.9
3,2022,Montana,16.6
4,2022,Montana,14.5
5,2022,Montana,11.1
6,2022,Montana,13.6
7,2022,Montana,18.3
8,2022,Montana,22.8
9,2022,Montana,33.0
10,2022,Montana,21.0
11,2022,Montana,16.1
12,2022,Montana,12.1
1,2023,Montana,11.8
2,2023,Montana,12.5
3,2023,Montana,15.0
4,2023,Montana,14.3
5,2023,Montana,22.9
6,2023,Montana,16.0
7,2023,Montana,23.6
8,2023,Montana,25.8
9,2023,Montana,18.9
10,2023,Montana,14.3
11,2023,Montana,15.2
12,2023,Montana,14.6
1,2024,Montana,12.3
2,2024,Montana,12.6
3,2024,Montana,16.4
4,2024,Montana,14.5
5,2024,Montana,11.4
6,2024,Montana,13.2
7,2024,Montana,26.7
8,2024,Montana,20.9
9,2024,Montana,24.2
10,2024,Montana,17.2
11,2024,Montana,13.5
12,2024,Montana,13.0
1,2025,Montana,16.9
2,2025,Montana,12.7
3,2025,Montana,13.3
1,2020,Nebraska,12.1
2,2020,Nebraska,15.6
3,2020,Nebraska,12.7
4,2020,Nebraska,20.1
5,2020,Nebraska,12.8
6,2020,Nebraska,23.2
7,2020,Nebraska,21.4
8,2020,Nebraska,24.7
9,2020,Nebraska,26.7
10,2020,Nebraska,26.8
11,2020,Nebraska,23.9
12,2020,Nebraska,22.4
1,2021,Nebraska,13.6
2,2021,Nebraska,14.2
3,2021,Nebraska,20.4
4,2021,Nebraska,21.9
5,2021,Nebraska,15.1
6,2021,Nebraska,24.8
7,2021,Nebraska,30.8
8,2021,Nebraska,28.2
9,2021,Nebraska,29.3
10,2021,Nebraska,22.6
11,2021,Nebraska,27.0
12,2021,Nebraska,25.5
1,2022,Nebraska,18.3
2,2022,Nebraska,23.6
3,2022,Nebraska,16.2
4,2022,Nebraska,22.0
5,2022,Nebraska,20.3
6,2022,Nebraska,25.5
7,2022,Nebraska,23.4
8,2022,Nebraska,23.3
9,2022,Nebraska,27.3
10,2022,Nebraska,39.2
11,2022,Nebraska,20.6
12,2022,Nebraska,14.0
1,2023,Nebraska,12.3
2,2023,Nebraska,12.9
3,2023,Nebraska,14.3
4,2023,Nebraska,22.3
5,2023,Nebraska,25.3
6,2023,Nebraska,26.6
7,2023,Nebraska,21.3
8,2023,Nebraska,25.0
9,2023,Nebraska,30.5
10,2023,Nebraska,21.8
11,2023,Nebraska,29.6
12,2023,Nebraska,13.9
1,2024,Nebraska,9.9
2,2024,Nebraska,19.1
3,2024,Nebraska,23.7
4,2024,Nebraska,21.0
5,2024,Nebraska,17.9
6,2024,Nebraska,20.9
7,2024,Nebraska,28.0
8,2024,Nebraska,26.6
9,2024,Nebraska,30.8
10,2024,Nebraska,45.8
11,2024,Nebraska,13.4
12,2024,Nebraska,17.8
1,2025,Nebraska,17.6
2,2025,Nebraska,20.0
3,2025,Nebraska,24.6
4,2025,Nebraska,22.1
5,2025,Nebraska,24.4
6,2025,Nebraska,23.8
1,2020,Nevada,16.2
2,2020,Nevada,21.8
3,2020,Nevada,10.2
4,2020,Nevada,13.7
5,2020,Nevada,20.3
6,2020,Nevada,27.2
7,2020,Nevada,23.8
8,2020,Nevada,36.5
9,2020,Nevada,50.7
10,2020,Nevada,36.7
11,2020,Nevada,24.7
12,2020,Nevada,21.8
1,2021,Nevada,19.0
2,2021,Nevada,16.8
3,2021,Nevada,18.4
4,2021,Nevada,26.7
5,2021,Nevada,26.1
6,2021,Nevada,26.6
7,2021,Nevada,31.0
8,2021,Nevada,47.4
9,2021,Nevada,32.0
10,2021,Nevada,23.5
11,2021,Nevada,24.5
12,2021,Nevada,18.3
1,2022,Nevada,21.8
2,2022,Nevada,30.4
3,2022,Nevada,24.1
4,2022,Nevada,37.3
5,2022,Nevada,40.9
6,2022,Nevada,30.4
7,2022,Nevada,24.3
8,2022,Nevada,25.0
9,2022,Nevada,38.3
10,2022,Nevada,30.7
11,2022,Nevada,20.9
12,2022,Nevada,20.1
1,2023,Nevada,12.5
2,2023,Nevada,23.9
3,2023,Nevada,12.0
4,2023,Nevada,24.6
5,2023,Nevada,21.9
6,2023,Nevada,21.8
7,2023,Nevada,27.5
8,2023,Nevada,18.9
9,2023,Nevada,21.8
10,2023,Nevada,24.8
11,2023,Nevada,22.0
12,2023,Nevada,21.2
1,2024,Nevada,16.6
2,2024,Nevada,11.4
3,2024,Nevada,15.9
4,2024,Nevada,16.5
5,2024,Nevada,22.9
6,2024,Nevada,28.9
7,2024,Nevada,30.1
8,2024,Nevada,28.0
9,2024,Nevada,34.1
10,2024,Nevada,33.5
11,2024,Nevada,20.0
12,2024,Nevada,26.7
1,2025,Nevada,24.2
2,2025,Nevada,18.5
3,2025,Nevada,18.8
4,2025,Nevada,21.3
5,2025,Nevada,22.7
1,2020,New Hampshire,13.2
2,2020,New Hampshire,14.8
3,2020,New Hampshire,12.7
4,2020,New Hampshire,12.5
5,2020,New Hampshire,15.2
6,2020,New Hampshire,11.8
7,2020,New Hampshire,13.9
8,2020,New Hampshire,15.1
9,2020,New Hampshire,12.7
10,2020,New Hampshire,10.9
11,2020,New Hampshire,12.0
12,2020,New Hampshire,13.0
1,2021,New Hampshire,10.5
2,2021,New Hampshire,9.6
3,2021,New Hampshire,12.8
4,2021,New Hampshire,11.7
5,2021,New Hampshire,13.9
6,2021,New Hampshire,16.3
7,2021,New Hampshire,17.4
8,2021,New Hampshire,16.8
9,2021,New Hampshire,13.6
10,2021,New Hampshire,12.9
11,2021,New Hampshire,10.4
12,2021,New Hampshire,11.5
1,2022,New Hampshire,13.9
2,2022,New Hampshire,11.8
3,2022,New Hampshire,10.8
4,2022,New Hampshire,10.5
5,2022,New Hampshire,12.3
6,2022,New Hampshire,12.5
7,2022,New Hampshire,15.8
8,2022,New Hampshire,14.0
9,2022,New Hampshire,10.3
10,2022,New Hampshire,12.2
11,2022,New Hampshire,9.9
12,2022,New Hampshire,10.2
1,2023,New Hampshire,7.8
2,2023,New Hampshire,10.4
3,2023,New Hampshire,9.3
4,2023,New Hampshire,10.6
5,2023,New Hampshire,13.3
6,2023,New Hampshire,13.8
7,2023,New Hampshire,16.8
8,2023,New Hampshire,12.2
9,2023,New Hampshire,13.4
10,2023,New Hampshire,9.9
11,2023,New Hampshire,8.3
12,2023,New Hampshire,9.1
1,2024,New Hampshire,8.5
2,2024,New Hampshire,9.3
3,2024,New Hampshire,6.4
4,2024,New Hampshire,8.1
5,2024,New Hampshire,10.3
6,2024,New Hampshire,13.4
7,2024,New Hampshire,14.3
8,2024,New Hampshire,15.1
9,2024,New Hampshire,10.2
10,2024,New Hampshire,9.3
11,2024,New Hampshire,6.5
12,2024,New Hampshire,7.5
1,2025,New Hampshire,9.4
2,2025,New Hampshire,8.0
3,2025,New Hampshire,7.1
1,2020,New Jersey,15.4
2,2020,New Jersey,15.4
3,2020,New Jersey,15.7
7,2020,New Jersey,16.9
8,2020,New Jersey,15.8
9,2020,New Jersey,16.8
10,2020,New Jersey,11.2
11,2020,New Jersey,14.0
12,2020,New Jersey,10.0
1,2021,New Jersey,13.0
2,2021,New Jersey,14.9
3,2021,New Jersey,17.3
4,2021,New Jersey,17.9
5,2021,New Jersey,16.0
6,2021,New Jersey,17.2
7,2021,New Jersey,23.1
8,2021,New Jersey,15.5
9,2021,New Jersey,16.3
10,2021,New Jersey,16.2
11,2021,New Jersey,18.1
12,2021,New Jersey,17.2
1,2022,New Jersey,14.8
2,2022,New Jersey,18.2
3,2022,New Jersey,14.9
4,2022,New Jersey,12.5
5,2022,New Jersey,16.8
6,2022,New Jersey,14.8
7,2022,New Jersey,18.8
8,2022,New Jersey,16.3
9,2022,New Jersey,15.3
